Keypoint Pixel Distance,CM Distance
149.88417448203768,102.42597198486328
131.7995743101269,94.09381866455078
153.33848937460425,116.80057525634766
147.14571281253365,95.07637786865234
144.36094989236582,96.33212280273438
133.94920187707572,102.09304809570312
154.69110166516774,123.3505859375
149.6217797427868,94.96342468261719
128.1978293965346,76.20645141601562
134.09936882689848,82.76573944091797
144.46118154197822,71.89729309082031
138.67741329977756,71.7286605834961
158.46448301731377,95.66002655029297
173.1889880751264,112.6383285522461
135.49171434260847,81.3995361328125
145.8848142497833,104.04573822021484
132.18379227144217,92.57699584960938
147.81326663015867,99.57305145263672
146.97182608423282,92.96907043457031
157.73318279896324,106.42778015136719
130.0206943803078,83.00080108642578
125.41082335198732,70.03486633300781
141.7542363658402,90.4946517944336
127.20090093641218,85.38241577148438
153.71393518678863,92.23451232910156
125.93638553502404,82.34439086914062
162.87234793236573,109.01707458496094
150.90947341333776,107.80736541748047
119.96334057268686,77.12940979003906
142.25163724488846,103.20103454589844
154.40466489152985,110.21669006347656
142.33603551080287,97.45919799804688
118.20818670154524,94.90524291992188
154.39143504924706,85.4988021850586
141.9442518522381,100.83626556396484
179.35601140940227,129.25729370117188
139.4317167522496,96.5964126586914
130.80819641693958,81.1572265625
148.31293491602187,103.41990661621094
126.96973230055899,89.92481994628906
141.04028646513532,82.37764739990234
149.38041718843482,99.57282257080078
121.29956362761367,79.574951171875
146.59638482779405,105.71178436279297
118.99176086024804,98.13223266601562
129.31136774499208,85.18321228027344
138.2835533931536,67.05375671386719
155.47452289005156,116.06350708007812
128.13259640110846,79.71868896484375
136.90085099191407,72.86249542236328
134.57209738148407,110.02165985107422
161.66796236275306,129.25729370117188
155.9148549785876,112.0389633178711
130.90533403353402,81.12118530273438
137.52784276486997,106.75800323486328
130.5931861802699,82.2266845703125
136.1584553835494,100.32278442382812
176.1554647448695,148.1142578125
146.77658809554038,87.5956039428711
156.6181151448429,125.68544006347656
138.34177032150393,86.77568817138672
130.03664896333595,75.92356872558594
120.769633233241,72.023681640625
125.40256920325685,95.62506103515625
138.77018424811084,88.64557647705078
144.46118154197822,71.89729309082031
139.3059228141877,79.5113296508789
123.70469972296793,80.04796600341797
135.78748805711234,73.10480499267578
131.04812671451015,79.71868896484375
139.2901454362976,91.77918243408203
145.419953755456,83.02376556396484
119.9369664992958,82.66114044189453
133.17230395898224,79.19486236572266
120.33265027159959,83.94230651855469
137.25511445085223,81.961181640625
128.57681771024176,86.96808624267578
127.68448799299725,90.09456634521484
114.61703008097392,85.91905975341797
138.16242321234833,75.74589538574219
132.92718313753298,74.71552276611328
147.5247763335291,81.26068115234375
134.69537039227362,89.31587219238281
139.4375498802097,76.61041259765625
170.39070038155467,97.90482330322266
142.47665266820275,94.09381866455078
134.53757678903418,74.94084167480469
144.23109462952695,100.24129486083984
116.3678656932416,86.00279998779297
120.00102345005361,95.7092514038086
